"_prepare"	"background"	"bidi"	"canvas_backend"	"clock_backend"	"color_backend"	"compensation"	"confidence_immediate"	"coordinates"	"count_TA_sequence_setting"	"count_TP_sequence_setting"	"count_admin_check"	"count_check_TA"	"count_check_TP"	"count_check_confidence_imm"	"count_check_identification"	"count_check_made_identification"	"count_check_multiple_identification"	"count_check_proceeding_identification"	"count_confidence_imm"	"count_end_of_experiment"	"count_experiment"	"count_gender_lineup_loop"	"count_gender_randomization_sequence"	"count_identification_task"	"count_instructions_after_multiple"	"count_instructions_after_proceed_identification"	"count_instructions_before_view"	"count_lineup_loop"	"count_lineup_procedure_loop"	"count_lineup_procedure_sequence"	"count_lineup_sequence"	"count_logger"	"count_made_identification"	"count_member_randomization_loop"	"count_member_randomization_sequence"	"count_multiple_identification"	"count_proceed_identification"	"count_repeat_lineup_sequence_identification"	"count_repeat_lineup_sequence_multiple"	"count_target_setting"	"count_target_setting_loop"	"count_target_setting_sequence"	"count_video"	"datetime"	"description"	"disable_garbage_collection"	"empty_column"	"experiment_file"	"experiment_path"	"font_bold"	"font_family"	"font_italic"	"font_size"	"font_underline"	"foreground"	"form_clicks"	"fullscreen"	"gender"	"height"	"identification"	"identification_made"	"identification_multiple"	"identification_proceed"	"keyboard_backend"	"live_row"	"live_row_target_setting_loop"	"logfile"	"member"	"member1"	"member2"	"member3"	"member4"	"member5"	"member6"	"mouse_backend"	"opensesame_codename"	"opensesame_version"	"repeat_cycle"	"round_decimals"	"sampler_backend"	"sound_buf_size"	"sound_channels"	"sound_freq"	"sound_sample_size"	"start"	"subject_nr"	"subject_parity"	"synth_backend"	"target"	"target1"	"target2"	"time_TA_sequence_setting"	"time_TP_sequence_setting"	"time_admin_check"	"time_check_TA"	"time_check_TP"	"time_check_confidence_imm"	"time_check_identification"	"time_check_made_identification"	"time_check_multiple_identification"	"time_check_proceeding_identification"	"time_confidence_imm"	"time_end_of_experiment"	"time_experiment"	"time_gender_lineup_loop"	"time_gender_randomization_sequence"	"time_identification_task"	"time_instructions_after_multiple"	"time_instructions_after_proceed_identification"	"time_instructions_before_view"	"time_lineup_loop"	"time_lineup_procedure_loop"	"time_lineup_procedure_sequence"	"time_lineup_sequence"	"time_logger"	"time_made_identification"	"time_member_randomization_loop"	"time_member_randomization_sequence"	"time_multiple_identification"	"time_proceed_identification"	"time_repeat_lineup_sequence_identification"	"time_repeat_lineup_sequence_multiple"	"time_target_setting"	"time_target_setting_loop"	"time_target_setting_sequence"	"time_video"	"title"	"transparent_variables"	"trial"	"uniform_coordinates"	"width"
"187"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"11"	"11"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"11"	"1"	"1"	"11"	"1"	"1"	"1"	"11"	"17"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"11"	"02/21/18 15:31:08"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-89.csv"	"[member6]"	"4"	"2"	"3"	"1"	"5"	"6"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"89"	"odd"	"legacy"	"[target2]"	"absent"	"present"	"2547"	"117205"	"108769"	"2547"	"117205"	"147041"	"185041"	"103831"	"108769"	"117132"	"143351"	NA	"2478"	"2542"	"117202"	"181921"	NA	NA	"117460"	"117272"	"117245"	"117272"	"172048"	"185041"	"99647"	"117203"	"117205"	"103831"	"113088"	NA	NA	"2480"	"2478"	"2480"	"172048"	"lineup1"	"no"	"6"	"no"	"1366"
"188"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"11"	"11"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"11"	"1"	"1"	"11"	"1"	"1"	"1"	"11"	"17"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"11"	"02/21/18 15:31:08"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"Yes"	"One"	"No"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-89.csv"	"[member6]"	"4"	"2"	"3"	"1"	"5"	"6"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"89"	"odd"	"legacy"	"[target2]"	"absent"	"present"	"2547"	"117205"	"190060"	"2547"	"117205"	"147041"	"185041"	"188274"	"190060"	"196055"	"143351"	NA	"2478"	"2542"	"117202"	"181921"	NA	NA	"117460"	"117272"	"117245"	"117272"	"172048"	"196055"	"185086"	"117203"	"117205"	"188274"	"194176"	NA	NA	"2480"	"2478"	"2480"	"172048"	"lineup1"	"no"	"6"	"no"	"1366"
"189"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"11"	"11"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"11"	"1"	"1"	"11"	"1"	"1"	"1"	"11"	"17"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"11"	"02/21/18 15:31:08"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"Yes"	"One"	"No"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-89.csv"	"[member6]"	"4"	"2"	"3"	"1"	"5"	"6"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"89"	"odd"	"legacy"	"[target2]"	"absent"	"present"	"2547"	"117205"	"190060"	"2547"	"117205"	"147041"	"185041"	"188274"	"190060"	"196055"	"143351"	"196134"	"2478"	"2542"	"117202"	"181921"	NA	NA	"117460"	"117272"	"117245"	"117272"	"172048"	"197400"	"185086"	"117203"	"117205"	"188274"	"194176"	NA	NA	"2480"	"2478"	"2480"	"172048"	"lineup1"	"no"	"6"	"no"	"1366"
"190"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	NA	"relative"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0"	"0"	"0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	NA	"0"	"0"	"0"	NA	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	NA	"768"	NA	NA	NA	NA	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	NA	NA	NA	NA	NA	NA	NA	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	NA	"present"	"absent"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"2647"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"2649"	NA	NA	NA	NA	NA	NA	NA	"2649"	"2647"	"2649"	NA	"lineup1"	"no"	NA	"no"	"1366"
"191"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	NA	"relative"	"0"	"0"	NA	"0"	"0"	NA	NA	NA	NA	NA	NA	"0"	"0"	"0"	"0"	NA	NA	NA	NA	NA	"0"	NA	NA	"2"	NA	"0"	"0"	NA	NA	NA	NA	"0"	"0"	"0"	NA	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	NA	NA	NA	NA	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	NA	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	NA	NA	"2748"	NA	NA	NA	NA	NA	NA	NA	"2647"	"2742"	"2746"	NA	NA	NA	NA	NA	NA	NA	NA	"2748"	NA	"2746"	"2748"	NA	NA	NA	NA	"2649"	"2647"	"2649"	NA	"lineup1"	"no"	NA	"no"	"1366"
"192"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member1]"	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	NA	NA	"2748"	NA	"53573"	NA	NA	NA	NA	NA	"2647"	"2742"	"2746"	"50367"	NA	NA	"3195"	"2826"	"2795"	"2826"	"3195"	"53573"	NA	"2746"	"2748"	NA	NA	NA	NA	"2649"	"2647"	"2649"	"47963"	"lineup1"	"no"	"1"	"no"	"1366"
"193"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"1"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member2]"	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	NA	NA	"2748"	NA	"69430"	NA	NA	NA	NA	NA	"2647"	"2742"	"2746"	"65972"	NA	NA	"3195"	"2826"	"2795"	"2826"	"53852"	"69430"	NA	"2746"	"2748"	NA	NA	NA	NA	"2649"	"2647"	"2649"	"53852"	"lineup1"	"no"	"2"	"no"	"1366"
"194"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"50"	"relative"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"Yes"	"no"	"no"	"no"	"legacy"	"2"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member3]"	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	NA	NA	"2748"	"99034"	"88610"	NA	NA	NA	"88610"	NA	"2647"	"2742"	"2746"	"86359"	NA	NA	"3195"	"2826"	"2795"	"2826"	"69706"	"99034"	NA	"2746"	"2748"	NA	NA	NA	NA	"2649"	"2647"	"2649"	"69706"	"lineup1"	"no"	"3"	"no"	"1366"
"195"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"3"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"3"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member4]"	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	NA	NA	"2748"	"99034"	"119316"	NA	NA	NA	"88610"	NA	"2647"	"2742"	"2746"	"114057"	NA	NA	"3195"	"2826"	"2795"	"2826"	"99311"	"119316"	NA	"2746"	"2748"	NA	NA	NA	NA	"2649"	"2647"	"2649"	"99311"	"lineup1"	"no"	"4"	"no"	"1366"
"196"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"4"	"4"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"4"	"0"	"0"	"0"	"4"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"4"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member5]"	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	NA	NA	"2748"	"99034"	"122718"	NA	NA	NA	"88610"	NA	"2647"	"2742"	"2746"	"120533"	NA	NA	"3195"	"2826"	"2795"	"2826"	"119594"	"122718"	NA	"2746"	"2748"	NA	NA	NA	NA	"2649"	"2647"	"2649"	"119594"	"lineup1"	"no"	"5"	"no"	"1366"
"197"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"5"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member6]"	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	NA	NA	"2748"	"99034"	"126607"	NA	NA	NA	"88610"	NA	"2647"	"2742"	"2746"	"124822"	NA	NA	"3195"	"2826"	"2795"	"2826"	"123012"	"126607"	NA	"2746"	"2748"	NA	NA	NA	NA	"2649"	"2647"	"2649"	"123012"	"lineup1"	"no"	"6"	"no"	"1366"
"198"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"5"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"Yes"	"One"	"No"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member6]"	"2"	"4"	"6"	"5"	"3"	"1"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"2748"	"137856"	NA	"2748"	"99034"	"126607"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"2746"	"124822"	NA	NA	"3195"	"2826"	"2795"	"2826"	"123012"	"153613"	"126659"	"2746"	"2748"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"123012"	"lineup1"	"no"	"6"	"no"	"1366"
"199"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"0"	"1"	"1"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"1"	"5"	"0"	"0"	"5"	"0"	"1"	"0"	"5"	"10"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"Yes"	"One"	"No"	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member6]"	"4"	"3"	"1"	"5"	"2"	"7"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target2]"	"present"	"absent"	"153681"	"2748"	"137856"	"153682"	"2748"	"99034"	"126607"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"153679"	"124822"	NA	NA	"3195"	"2826"	"2795"	"2826"	"123012"	"153682"	"126659"	"153679"	"153681"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"123012"	"lineup1"	"no"	"6"	"no"	"1366"
"200"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"1"	"1"	"1"	"6"	"0"	"0"	"0"	"1"	"6"	"1"	"1"	"6"	"1"	"1"	"1"	"6"	"12"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"6"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member1]"	"4"	"3"	"1"	"5"	"2"	"7"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target2]"	"present"	"absent"	"153681"	"2748"	"137856"	"153682"	"2748"	"99034"	"161407"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"153679"	"158782"	NA	NA	"153982"	"153753"	"153722"	"153753"	"153982"	"161407"	"126659"	"153679"	"153681"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"157352"	"lineup1"	"no"	"1"	"no"	"1366"
"201"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"7"	"7"	"1"	"1"	"1"	"7"	"0"	"0"	"0"	"1"	"7"	"1"	"1"	"7"	"1"	"1"	"1"	"7"	"13"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"7"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"1"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member2]"	"4"	"3"	"1"	"5"	"2"	"7"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target2]"	"present"	"absent"	"153681"	"2748"	"137856"	"153682"	"2748"	"99034"	"164419"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"153679"	"162620"	NA	NA	"153982"	"153753"	"153722"	"153753"	"161682"	"164419"	"126659"	"153679"	"153681"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"161682"	"lineup1"	"no"	"2"	"no"	"1366"
"202"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"8"	"8"	"1"	"1"	"1"	"8"	"0"	"0"	"0"	"1"	"8"	"1"	"1"	"8"	"1"	"1"	"1"	"8"	"14"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"8"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"2"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member3]"	"4"	"3"	"1"	"5"	"2"	"7"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target2]"	"present"	"absent"	"153681"	"2748"	"137856"	"153682"	"2748"	"99034"	"172354"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"153679"	"169661"	NA	NA	"153982"	"153753"	"153722"	"153753"	"164699"	"172354"	"126659"	"153679"	"153681"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"164699"	"lineup1"	"no"	"3"	"no"	"1366"
"203"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"9"	"0"	"0"	"0"	"1"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"15"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"9"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"3"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member4]"	"4"	"3"	"1"	"5"	"2"	"7"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target2]"	"present"	"absent"	"153681"	"2748"	"137856"	"153682"	"2748"	"99034"	"175096"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"153679"	"173312"	NA	NA	"153982"	"153753"	"153722"	"153753"	"172635"	"175096"	"126659"	"153679"	"153681"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"172635"	"lineup1"	"no"	"4"	"no"	"1366"
"204"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"10"	"10"	"1"	"1"	"1"	"10"	"0"	"0"	"0"	"1"	"10"	"1"	"1"	"10"	"1"	"1"	"1"	"10"	"16"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"10"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"4"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member5]"	"4"	"3"	"1"	"5"	"2"	"7"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target2]"	"present"	"absent"	"153681"	"2748"	"137856"	"153682"	"2748"	"99034"	"178052"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"153679"	"176253"	NA	NA	"153982"	"153753"	"153722"	"153753"	"175382"	"178052"	"126659"	"153679"	"153681"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"175382"	"lineup1"	"no"	"5"	"no"	"1366"
"205"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"1"	"1"	"1"	"11"	"11"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"11"	"1"	"1"	"11"	"1"	"1"	"1"	"11"	"17"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"11"	"02/21/18 15:24:29"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-91.csv"	"[member6]"	"4"	"3"	"1"	"5"	"2"	"7"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"91"	"odd"	"legacy"	"[target2]"	"present"	"absent"	"153681"	"2748"	"137856"	"153682"	"2748"	"99034"	"197397"	"130389"	"137856"	"153613"	"88610"	NA	"2647"	"2742"	"153679"	"195366"	NA	NA	"153982"	"153753"	"153722"	"153753"	"178350"	"197397"	"126659"	"153679"	"153681"	"130389"	"140368"	NA	NA	"2649"	"2647"	"2649"	"178350"	"lineup1"	"no"	"6"	"no"	"1366"
